state,key,value
UP,manda,231313:212104:212304:212302:212305:212303
UP,mariahu,222161:222137:222162:222128:222203
UP,mathura,281001:281502:281501:281301:281006:281302:281123:281005:281308:281002:281004:281003:281303:281305:281122
UP,mau,275102:275103:275101:275201:276403
UP,mauranipur,284204:284205
UP,mawana,250401:250402:251320:250406:250404
UP,meerut,250103:250001:250002:250106:250104:250013:250003:250010:250105:250102:250502:250341:250005:250007:250004:250501:250403
UP,menhdawal,272199:272154:272271:272270
UP,milak,243505:243701:243504:243304:244701:243702
UP,mirzapur,231312:231211:231309:231303:231307:231001
UP,mishrikh,241304:261403:261402:261401
UP,miyanganj,241503:209870:241504
UP,modinagar,250205:201201:201204:201206:201205
UP,mohammadabad,233301:233231:233227
UP,mohammadi,261505:262804
UP,moradabad,244002:244105:244104:244102:244004:244504:244001:244103:244226:202415:202413:244902:244411
UP,mughal sarai,232120:221008:221102:221009:232116:232109:221110:232101:221012
UP,mungra badshahpur,222201:222204:222165:230306:230301:222143:222131:222202:222144:222135:222127
UP,muskara,210506:210432:210501:210425
UP,muzaffarnagar,251316:251311:251310:251002:251001:251308:251306:251307:251003:251202
UP,nagina,246765:246724:246762
UP,najibabad,246732:246763:246749:246768
UP,nanauta,247452:247343:247451:247453
UP,nanpara,271855:271865:271830:271882:271881
UP,naugarh,272208:272202:272207:272203:272204:272206
UP,nautanwa,273308:273164
UP,nawabganj,271303:271309:271304:271302:271403:271129:272129:271319:271124
UP,nawabganj-up,243406:243407:262406:262410:262407
UP,nichlaul,273307:273311:273304:273207:273305:273163
UP,nighasan,262904:262908:262905:262906:262903:262902:271841:262901:262907
UP,nizamabad-up,276208:276135:276141:223221:276206
UP,noida,201318:201313:201307:201305:201309:201316:201300:201301:201020:201303:201308:201315:201312:201310:201317:201304:201306
UP,orai,285202:285001:285196:285122
UP,padrauna,274303:274304:274307:274309:274308
UP,patti-up,230127:230134:230405:230145:230133:230406:230138:230135:230123:230302:230142:230124
UP,phephna,277506:233228:277502:277122:277503:277504:221713:221701:277121:277501
UP,phulpur,221507:212405:212401:212404:212402
UP,pihani,241404:241407:241406
UP,pilibhit,262001:262302:262305:262203
UP,pilkhuwa,245301:201015:245304
UP,poonchh,284302:284304:284206:284306:284203:284303:284202
UP,pratapgarh,230305:230002:230001:230131:230404:230401:230122:230304:230402:230403:230502
UP,pukhrayan,285203:209115:209312:209112:285204:209111:285211
UP,puranpur,262122:262124
UP,raebareli,229302:229405:229010:229001:229306:229310:229316
UP,rajesultanpur,223223:276137:224137:276139:224176:224181:276142:224232:224147
UP,ramnagar-up,225202:225201:225207:225206:225208:225205
UP,rampur,244402:244901:244926:244927:244924:244925
UP,rasulabad,209302:206255:209306:209310:206246:209202
UP,ratanpura,221705:221706:221716:221711:221712:221709
UP,rath,210431:210422:210429:210430:210428
UP,renukoot,231217:231221
UP,robertsganj,231213:231210:231310:231311:231215:231216:231209:231206
UP,rudauli,224117:224121:224118:225402:224120:224116:225411:224126
UP,rudhauli,272151:272148:272150:272194
UP,sadat,275204:275205
UP,saharanpur,247669:247001:247672:247002:247231:247232:247769
UP,sahaswan,243636:243640:202524:243638:243724
UP,saidabad,221508:221505:221503:221502:221506
UP,salempur,274509:274808:274508:274505:274704:274501:274703:274705:274506:274701:274602:274702:274502
UP,salon,229127:229124:229129:229128
UP,sambhal,244003:244242:244304:244303:244301:244302
UP,sandila,241203:241201:241126:241127:241202:241204
UP,saray ankil,212214:212216:212218:212202:212206
UP,sewarhi,274409:274407:274302:274406
UP,shahabad,241124:241125:241123
UP,shahabad-up,243303:202417:244922
UP,shahganj,276288:222139:223102:223106:223101:228101:222101:222113:223222:223104:223103:222104:223107:223105
UP,shahjahanpur,242407:242226:242306:242223:242406:242001:242005
UP,shamli,247776:251319:247778:247773
UP,shankargarh,212107:212108
UP,shikohabad,283145:205141:205152:205145:205147:205135:205142:205121:205151:205125:283130:283136:215126:283141:283135:283151:205130
UP,shohratgarh,272201:272205
UP,sidhauli,261301:261303:261302
UP,sikandra rao,204215:204214:202170:204211:204212
UP,sikandrabad,245406:203203:203205:203206:203201:203202
UP,sikriganj,273211:273213:272165:273407:273406:273404:273409
UP,sirathu,212641:212204:212205:212217
UP,siyana,203401:245401:245402:203412:245405:245403:245412:203402:245411:203411:245407:203405:245208:203407:203403
UP,sohgaura,273413:273405
UP,soraon,212502:212501:229412:212109:211022:212503:212507:230146:211021:211013
UP,sultanpur,227408:227812:228001:227805:227808:228119:228155:228118
UP,talbahat,284126:284136:284125:284401
UP,tanda,224155:272301:224230:224210:224238:224143:224129:224190
UP,thakurdwara,244602:244401:244601
UP,thanabhawan,247772:251301:247777
UP,tilhar,242307:242301:242305
UP,tulsipur,271215:271208:271203:271206:271210
UP,unchahar,229406:229404:229204:229401:229408:229402:229419
UP,unnao,209864:209862:229503:209861:209506:229502:209863:209825:209865:209859:209867:209801:209866:229202:209831:209827:209860:209841
UP,varanasi,221007:221107:231314:221103:231501:221108:221106:221302:221109:221403:221005:221305:221004:221003:212011:221002:221311:221313:221010:221112:221001:221307:221011:221402:221314
UP,vrindavan,281204:281121:281202:281406
UV,bandarawela,90100
UV,mahiyanganaya,90700
WB,alipurduar,735227:735226:735214:736206:736121:736122:736123:736208:735217
WB,ama dubi,721501
WB,arambag,722201:712616:712601:712602:722205:712614:712413:712615:713427:713142:713423
WB,asansol,713372:713301:713368:713326:713360:713340:713371:713344:713337:723150:713341:713304:713332:713336:713373:713305:713334:713367:713359:713342:713303:713370:713325:713339:713302:713362:713361:713330
WB,badkulla,741121:741127:741159:741501
WB,bagdogra,734011:734429:734422:734013:734012:734436:734421:734425:734424:734423:734426:734434:734431:734014:734427
WB,baghmundi,723152
WB,bagnan,711303:711306:711312:711314:711401:711413:711301
WB,baharampur,742102:742134:742405:742187:742169:742188:742407:742103:742101:742139:742167
WB,bajkul,721626:721655:721625:721601:721650:721431:721656:721659:721432:721633:721425
WB,balagarh,712514:712501:712515
WB,balarampur-wb,723127:723143:723153
WB,bally,712245:711203:712247:711227:711105:711120:711107:712235:711205:712258:711201:711204:712233:711106:711202:711224:711108:712232:711206
WB,balurghat,733101:733151:733102:733155:733145:733126:733153:733103
WB,bankura,722203:722170:722152:722101:722102:722136:722133:722155:722174:722180:722179:722107:722146
WB,barasat,743250:700125:700155:743423:743248:700126:700128:743706:700127:743700:743201:700124
WB,bardhaman,713124:713101:713407:713149:713104:713102:713103
WB,barjora,722142:722168:722111:722208:722204:722202
WB,barobisha,736207:736131:736202
WB,barrackpore,743203:743121:743122:700119:722222:743101:743202:743127:743128:700121:700120:743512:743144:700122:711406:700118:700117:743204:712206:700123
WB,baruipur,743613:743302:700144:743330:743363:700145:743353:743505:743610:743387
WB,basirhat,743429:743291:743427:743411:743401:743428:743293:743292:743422:743412:743437
WB,belda,721133:721435:721424:721451
WB,bhaddi,723149:723215:723201:723147:723154
WB,bijanbari,734122:734201
WB,birpara,735212:735213:735232:735203:735216:735228:735207:735220:735202:735204:735233
WB,bishnupur,722165:722144:722147:722122
WB,bolpur,731204:731201:731235:731236:731121
WB,bongaon,743124:743405:743262:743130:743235:743245:743710:743701
WB,canning,743329:743312:743376
WB,chalsa,735205:735221:735229:735225:735209:735206:735222:735223
WB,chanchal,732125:732123:732140:732139
WB,chapra,741123:741164:741166:741124
WB,chhatna,722176:722169:722182:722166:722132:722175:722177:722183:722137:722181:722139:722172:722178
WB,contai,721453:721444:721455:721401:721403:721406:721442:721422:721405:721430:721450:721449:721433:721404:721423:721452:721402:721427:721448
WB,cooch behar,736156:736179:735211:736101:736159:736180:736160:736133:736171:736165:736170:736118:736204
WB,dakshin barasat,743337:743391:743601:743609:743345:743336:743372:743355:743385:743395:743396:743351:743354
WB,dalkhola,733201:733215
WB,dankuni,712234:712224:712331:712306:999958:712246:712311:712304:712250:712310:712705:712205:712704:712708:999986:712702:989893
WB,dantan,721426:756086:756079:756035:756039:721457:721436:756032:756034:756033:756084
WB,darjeeling,734218:734104:734100:734105:734227:734102:734215:734103:734101:734123:734214
WB,dhulian,742224:742202
WB,dinhata,736135:736166:736175:736176:736134
WB,domkal,742306:742304:742303:742308:742406:742305:742409
WB,dubrajpur,731133:713322:731131:713346:731122:713378:713377:713160:731214:731104:731124:731123:731125:713381:713385:713384
WB,durgapur,713207:713210:713216:713363:713206:713211:713203:713219:713212:713208:713213:713202:713205:713204:713201:713218:713217:713209:713214:713215
WB,egra,721420:721438:721440:721443:721458:721454:721434:721445:721439:721447:721429:721456
WB,farakka,732210:742212:742236:732215
WB,fatepur,743331:743318:743398:743375:743389:743504:743332:743368:743503:743377:743399:743513
WB,gangarampur,733124:733127:733154:733140:733133:733142:733141:733158
WB,ghanashyampur,742404:742402:713123:742401:742403
WB,ghatakpukur,743502:743507
WB,ghatal,721232:721212:721211:721222
WB,gopalnagar,741253:741223:741238:741504
WB,gourbathan,735231
WB,guskhara,713131:713127:713428:713141:713167:713156:713147:713126:713121:713406:713162:713173:713520:713152:713433:713128:713432
WB,haldia,721628:721657:721658:721602:721605:721670:721606:721645:721666:721607:721635:721604
WB,hanskhali,741505:741161:741167:741508:741503:741502:741509:741151:741507:741506
WB,helencha,743297:743232:743270:743251
WB,hingalganj,743439:743446
WB,hooghly,712503:712138:712121:712203:712104:712137:712125:712202:712148:712223:712124:712106:712222:712513:712105:712305:712204:712712:712248:712221:712103:712139:712504:712102:712502:712101:712201:712123:712136:712249
WB,howrah,711101:711113:711402:711411:711110:711114:701101:701102:711304:711323:721163:711409:701111:711313:711001:711111:711405:711103:711102:711112:711109:711115:711302:711311:711104:711403:711317
WB,hura,722173:723148:723130:723151
WB,ilipur,711414:712407:712701:711408:712707:712409:712418:712404:712703:712426:712706:711410:711404
WB,islampure,733208:733210:733202:733207
WB,itahar,733143:732126:733128:732150
WB,jaigaon,735208:736182:735215
WB,jalpaiguri,753121:735230:735234:735218:735102:735121:735101:735137:735133:735219:735132
WB,jamalpur,713421:712152:713404:712308:713166:712303:713408:713424
WB,jhalda,723202:835102:723213:723214:835101:723212
WB,jhargram,721504:721503:721505:721159:721514:721517:721125:721507:721506:721519:721515:721502:721143:721513
WB,jholung,734503
WB,joypul,743221:743424:743272:743287:743443:743704:743222:743249:743702:743263:743234:743289:743252:743294:743269:743233:743445:743223:743271:743268
WB,kakdwip,743356:743348:743374:743357:743347
WB,kaliachak,732127:732206:732201:732207
WB,kalijhora,734501:734320
WB,kalimpong,734301:734316:734317
WB,kaliyaganj,733121:733129:733132:733125
WB,kalna,713157:713405:712135:712512:713409:713170:713122
WB,kalyani,741251:743290:741235:741249:741246:741234:741221:743711:741252:741250:741257:743195:741245
WB,kamarpukur,712612:712122:712611:721242
WB,katwa,713502:713512:713140:713516:713129:713514:713130:713518:713517:713143:713150
WB,khanakul,712417:711412:712415:712617:712412:712406:711225:712416:711226:712613
WB,kharagpur,721149:721315:721145:721304:721135:721303:721302:721306:721301:721305
WB,khargram,742132:742168:742136:742301:731244:742147:742137:742157:742138:742161:731245
WB,khatra,722140:722135:722121:722171:722148
WB,kolaghat,721137:721627:721134:721170:721154:721172:721130:721151:721668
WB,kolkata,700105:700059:700086:700091:700057:700015:700115:700110:700051:700154:743319:700160:700159:700073:700081:700052:700060:700044:700148:700003:700099:700088:700075:700079:700041:700034:700157:700039:700133:700066:700065:700031:700084:700149:700055:700006:700056:700153:700048:700103:700038:700097:700158:700032:999996:700017:700024:700147:700058:700111:700078:700016:700080:700134:700050:700001:700095:700114:700093:700077:700094:700152:700047:700161:700030:700082:700113:700089:743301:700025:700106:700136:700002:700085:700096:700007:700107:700042:700012:700067:700076:700009:700068:700069:700022:700132:743515:700151:700029:700018:700037:700008:700035:700090:700104:700028:700014:700156:700049:700036:700004:700129:700010:700061:700019:700087:700163:700021:700023:700013:700083:700146:700131:700043:700063:700071:700109:700100:700135:700098:700027:700020:700053:700162:700112:700130:700116:700054:700005:700070:700102:700040:700011:700074:700101:700026:700062:700108:700033:700150:700046:700092:700072:700064:700143:743313:700045
WB,krishnanagar,741102:741401:741101:741125:741404:741103
WB,kumargram,736205:736201:736203
WB,kurseong,734203:734217:734220:734223:734224:734204
WB,labha,734314:734315:734311
WB,lutunia,721467:721124:721140:721144:721161:721126:721437:721155:721166
WB,maheshtala,700141:700140:700137:700139:700142:700138
WB,mainaguri,735305:735224:735235:735302:735210
WB,malda,732208:732205:732128:732001:732212:732141:732216:732213:732143:732214:732142:732102:732204:732101:732144:732103
WB,manbazar,723131:723128:723129
WB,manikchak,732202:732211:732209:732203
WB,manteswar,713426:713422:713158:713430:713125:713429:713515:713145:713165
WB,mathabhanga,736146:735303:736157:736172
WB,mejia,713376:722143:722158:713383:722153:713321:713358:713323:713347:713338
WB,mekhliganj,735136:735306:735122:735301:735304
WB,memari,713168:713151:713401:713154:712134:713146
WB,midnapore,721122:721141:721121:721102:721201:721157:721127:721101:721132:721147:721150:721253:721258:721123:721516:721129:721128:721260
WB,minakhan,743425:743456:743442
WB,mirzapur-wb,722154:722161:722138:722141
WB,morgram,731237:742184:731242:742226:742181:731220:742159:742238
WB,mungpoo,734313
WB,murarai,731238:731219:731222:731221
WB,murshidabad,742122:742113:742104:742164:742171:742152:742149:742123:742135:742160:742302
WB,nabadwip,713425:741313:741302:741315:741319:713519:741317:741301:713513:741316:713434:713501
WB,naihati,743133:743126:743165:743135:743193:743145:743194:743166:743134:743123:743125:743132:743136:743129
WB,nakashipara,741137:741126:741162:741140:741154:741138:741139
WB,nanoor,731240:731215:713380:731304:731301:731302:731303:713132
WB,nazirpur,741165:741152:741163:741160:741122:741158
WB,nowda,742175:742133:742156:742165:742162:742121:742166:742174
WB,panagarh,713169:713172:713148:713144:713155:713420:713419:713402:713403:713171:713153
WB,pandua,712149:712147:712157:712146
WB,panskura,721156:721152:721136:721641:721142:721647:721629:721171:721651:721153:721160:721634:721168:721146:721644:721131:721653:721663:721148:721167:721139:721158
WB,para,723126:723145:723155:723146
WB,plassey,741181:741150:742189:741156:742163:741157:741155
WB,pokhriabong,734216:734221
WB,purulia,723104:723103:723101:723102
WB,raghunathganj,742201:742237:742213:742185:742151:742223:742148:742235:742227:742225
